KM,bookcallnum,title,author,year,month,page,specattr,sprocess,specpath,fullspecpath,localpath,hue,saturation,brightness,cluster
452,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1892,March,382b,Arthur Dietz,Photogravure,specimens_resized/452_S.JPG,specimens_resized_panel/452_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/452_S.JPG,49.0,0.0336205544472214,0.5749208260070332,7
453,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,April,8b, E. Schreiber,Collotype,specimens_resized/453_S.JPG,specimens_resized_panel/453_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/453_S.JPG,341.0,0.054240397827669186,0.6146928774765114,11
454,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,April,24b,Georg Buxenstein & Co.,Collotype,specimens_resized/454_S.JPG,specimens_resized_panel/454_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/454_S.JPG,184.0,0.18944581313843056,0.5954320484637154,9
455,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,May,40b,Paul Schahl,Collotype,specimens_resized/455_S.JPG,specimens_resized_panel/455_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/455_S.JPG,225.0,0.060032071102515155,0.5949826530728032,8
456,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,May,56b,Georg Buxenstein & Co.,Collotype,specimens_resized/456_S.JPG,specimens_resized_panel/456_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/456_S.JPG,279.0,0.021559836976483112,0.551894224877451,11
457,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,June,84b,None,Collotype,specimens_resized/457_S.JPG,specimens_resized_panel/457_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/457_S.JPG,255.0,0.04407305658385533,0.5701250995321986,4
458,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,June,88b,Paul Schahl,Collotype,specimens_resized/458_S.JPG,specimens_resized_panel/458_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/458_S.JPG,29.0,0.16350709785092288,0.601071304880648,7
459,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,July,104b,Paul Schahl,Collotype,specimens_resized/459_S.JPG,specimens_resized_panel/459_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/459_S.JPG,33.0,0.14834595247834892,0.5764725348012133,7
460,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,July,120b,Paul Schahl,Collotype,specimens_resized/460_S.JPG,specimens_resized_panel/460_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/460_S.JPG,251.0,0.052592749382416946,0.5793304057734204,8
461,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,August,136b,E. Schreiber,Collotype,specimens_resized/461_S.JPG,specimens_resized_panel/461_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/461_S.JPG,212.0,0.06224865325303297,0.5791139737963248,11
462,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,August,152b,Paul Schahl,Collotype,specimens_resized/462_S.JPG,specimens_resized_panel/462_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/462_S.JPG,226.0,0.14830074472181096,0.5849251189446366,7
463,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,September,192b,"Meisenbach, Riffarth & Co. ",Photogravure,specimens_resized/463_S.JPG,specimens_resized_panel/463_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/463_S.JPG,229.0,0.05120685337243582,0.5341458065466623,3
464,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,October,216b,E. Schreiber,Collotype,specimens_resized/464_S.JPG,specimens_resized_panel/464_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/464_S.JPG,47.0,0.06025327590895494,0.5912405375561683,3
465,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,November,232b,Vereinigten Fabriken Photographie Papiere,Collodion POP,specimens_resized/465_S.JPG,specimens_resized_panel/465_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/465_S.JPG,47.0,0.06919937240490869,0.6165198631535946,2
466,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,December,276b,Georg Buxenstein & Co.,Photogravure,specimens_resized/466_S.JPG,specimens_resized_panel/466_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/466_S.JPG,245.0,0.041311581796197615,0.588654591417719,3
467,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1893,December,288b,"Meisenbach, Riffarth & Co. ",Photogravure,specimens_resized/467_S.JPG,specimens_resized_panel/467_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/467_S.JPG,243.0,0.04748113296375449,0.5705891078741623,7
468,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,January,304b,Georg Buxenstein & Co.,Collotype,specimens_resized/468_S.JPG,specimens_resized_panel/468_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/468_S.JPG,250.0,0.058798640092589026,0.6214996121453902,7
469,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,January,324b,E. Schreiber,Collotype,specimens_resized/469_S.JPG,specimens_resized_panel/469_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/469_S.JPG,38.0,0.07624619550649445,0.605767221362229,7
470,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,February,343b,E. Albert,Photogravure,specimens_resized/470_S.JPG,specimens_resized_panel/470_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/470_S.JPG,236.0,0.06026396037814211,0.6047197403670771,11
471,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,March,376b,Georg Buxenstein & Co.,Collotype,specimens_resized/471_S.JPG,specimens_resized_panel/471_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/471_S.JPG,35.0,0.048609535756420776,0.5923567051820728,7
472,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,March,392b,Joseph Albert,Photogravure,specimens_resized/472_S.JPG,specimens_resized_panel/472_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/472_S.JPG,227.0,0.054374526501049236,0.5840860944225251,3
473,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,April,16b,J.B. Obernetter,Collotype,specimens_resized/473_S.JPG,specimens_resized_panel/473_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/473_S.JPG,228.0,0.0821403437631361,0.5848752410800385,11
474,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,May ,44b,Paul Schahl,Collotype,specimens_resized/474_S.JPG,specimens_resized_panel/474_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/474_S.JPG,324.0,0.030874873974700828,0.59930670005071,7
475,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,May,60b,J.B. Obernetter,Collotype,specimens_resized/475_S.JPG,specimens_resized_panel/475_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/475_S.JPG,218.0,0.0873818640110715,0.6144571848548163,3
476,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,July,108b,Joseph Albert,Photogravure,specimens_resized/476_S.JPG,specimens_resized_panel/476_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/476_S.JPG,41.0,0.040081258306585474,0.6033725123881074,3
477,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,July,124b,None,Collotype,specimens_resized/477_S.JPG,specimens_resized_panel/477_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/477_S.JPG,243.0,0.06178196423983795,0.5993214988788069,7
478,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,August,140b,"Der Kunst- und Verlangsanstalt ""Graphos""",Collotype,specimens_resized/478_S.JPG,specimens_resized_panel/478_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/478_S.JPG,227.0,0.06534937844588404,0.640234010270775,3
479,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,September,172b,J.B. Obernetter,Photogravure,specimens_resized/479_S.JPG,specimens_resized_panel/479_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/479_S.JPG,269.0,0.05632648770508155,0.46260749757751934,7
480,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,October,220b,J.B. Obernetter,Collotype,specimens_resized/480_S.JPG,specimens_resized_panel/480_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/480_S.JPG,231.0,0.05244637060132371,0.6447626251021242,7
481,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1894,December,284b,J.B. Obernetter,Collotype,specimens_resized/481_S.JPG,specimens_resized_panel/481_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/481_S.JPG,39.0,0.029400070952802903,0.6153022381667721,7
482,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,January,304b,Joseph Albert,Photogravure,specimens_resized/482_S.JPG,specimens_resized_panel/482_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/482_S.JPG,235.0,0.042833038668418505,0.6056084110473458,7
483,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,February,336b,Neue Photographische Gesellschaft,Gelatin silver DOP,specimens_resized/483_S.JPG,specimens_resized_panel/483_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/483_S.JPG,32.0,0.06543503718690204,0.6239029506033182,6
484,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,March,384b,J.B. Obernetter,Photogravure,specimens_resized/484_S.JPG,specimens_resized_panel/484_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/484_S.JPG,30.0,0.06743096156304186,0.6216762786845508,7
485,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,April,12b,J.B. Obernetter,Collotype,specimens_resized/485_S.JPG,specimens_resized_panel/485_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/485_S.JPG,27.0,0.08312752733447341,0.5948106553819444,7
486,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,June,72b,J.B. Obernetter,Photogravure,specimens_resized/486_S.JPG,specimens_resized_panel/486_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/486_S.JPG,17.0,0.05423460992397208,0.5246435917331758,7
487,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,July,104b,"Meisenbach, Riffarth & Co. ",Photogravure,specimens_resized/487_S.JPG,specimens_resized_panel/487_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/487_S.JPG,241.0,0.024741739023653904,0.5616538123401534,7
488,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,August,144b,Joseph Albert,Photogravure,specimens_resized/488_S.JPG,specimens_resized_panel/488_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/488_S.JPG,240.0,0.037469461184556616,0.5314123293296377,7
489,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1895,October,207a,J.B. Obernetter,Photogravure,specimens_resized/489_S.JPG,specimens_resized_panel/489_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/489_S.JPG,214.0,0.05502955298989437,0.5685712826797386,11
490,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1896,January,303a,Joseph Albert,Photogravure,specimens_resized/490_S.JPG,specimens_resized_panel/490_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/490_S.JPG,242.0,0.04567706313709053,0.5801984592782896,7
491,TR 1. F72,Photographische Mitheilungen,H.W. Vogel,1896,March,396b,J.B. Obernetter ,Photogravure,specimens_resized/491_S.JPG,specimens_resized_panel/491_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/491_S.JPG,220.0,0.0680715526816713,0.5537916532733312,11
518,TR 1. F84,Photographische Correspondenz,Emil Hornig,1871,None,253b,None,Collotype,specimens_resized/518_S.JPG,specimens_resized_panel/518_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/518_S.JPG,235.0,0.11160219071329372,0.6247830509107196,2
519,TR 1. F84,Photographische Correspondenz,Emil Hornig,1871,None,254b,Xaver,Albumen silver print,specimens_resized/519_S.JPG,specimens_resized_panel/519_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/519_S.JPG,242.0,0.06441305848655915,0.5799906337535014,9
520,TR 1. F84,Photographische Correspondenz,Emil Hornig,1871,None,255b,Wurm & Schlogl,Photolithograph,specimens_resized/520_S.JPG,specimens_resized_panel/520_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/520_S.JPG,251.0,0.06704187520522777,0.5613751373394185,8
521,TR 1. F84,Photographische Correspondenz,Emil Hornig,1871,None,256b ,None,Albumen silver print,specimens_resized/521_S.JPG,specimens_resized_panel/521_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/521_S.JPG,20.0,0.12293868752340724,0.5078532012368902,0
522,TR 1. F84,Photographische Correspondenz,Emil Hornig,1871,None,257b,None,Albumen silver print,specimens_resized/522_S.JPG,specimens_resized_panel/522_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/522_S.JPG,229.0,0.10031591559564167,0.5960715553977273,6
523,TR 1. F84,Photographische Correspondenz,Emil Hornig,1871,None,258b,None,Collotype,specimens_resized/523_S.JPG,specimens_resized_panel/523_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/523_S.JPG,42.0,0.07571752049975787,0.5907196893180349,9
524,TR 1. F84,Photographische Correspondenz,Emil Hornig,1872,None,258b,Simonau & Toovey,Woodburytype,specimens_resized/524_S.JPG,specimens_resized_panel/524_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/524_S.JPG,247.0,0.042645972502479965,0.59016796875,3
525,TR 1. F84,Photographische Correspondenz,Emil Hornig,1872,None,260b,K. Krziwanek,Albumen silver print,specimens_resized/525_S.JPG,specimens_resized_panel/525_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/525_S.JPG,43.0,0.12992133394898087,0.5948724949538639,2
526,TR 1. F84,Photographische Correspondenz,Emil Hornig,1872,None,261b,Th. Creifelds,Collotype,specimens_resized/526_S.JPG,specimens_resized_panel/526_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/526_S.JPG,233.0,0.10081403823903014,0.5959162341407152,7
527,TR 1. F84,Photographische Correspondenz,Emil Hornig,1872,None,262b,K. Krziwanek,Albumen silver print,specimens_resized/527_S.JPG,specimens_resized_panel/527_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/527_S.JPG,51.0,0.14944592044329572,0.5991636986825979,9
528,TR 1. F84,Photographische Correspondenz,Emil Hornig,1872,None,264b,K. Krziwanek,Albumen silver print,specimens_resized/528_S.JPG,specimens_resized_panel/528_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/528_S.JPG,54.0,0.12762318568856626,0.5574237898284313,11
529,TR 1. F84,Photographische Correspondenz,Emil Hornig,1872,None,267b,None,Collotype,specimens_resized/529_S.JPG,specimens_resized_panel/529_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/529_S.JPG,317.0,0.08020465251974346,0.5605870863970588,11
530,TR 1. F84,Photographische Correspondenz,Emil Hornig,1873,None,54b,J. Lowy,Collotype,specimens_resized/530_S.JPG,specimens_resized_panel/530_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/530_S.JPG,41.0,0.048946879220833635,0.5848918618373273,8
531,TR 1. F84,Photographische Correspondenz,Emil Hornig,1873,None,80b,K. Krziwanek,Albumen silver print,specimens_resized/531_S.JPG,specimens_resized_panel/531_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/531_S.JPG,31.0,0.03555768145849028,0.5818505064062661,9
532,TR 1. F84,Photographische Correspondenz,Emil Hornig,1873,None,116b,None,Collotype,specimens_resized/532_S.JPG,specimens_resized_panel/532_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/532_S.JPG,226.0,0.031001455792644288,0.6115339885954382,9
533,TR 1. F84,Photographische Correspondenz,Emil Hornig,1873,None,177b,A.L. Koppe,Collotype,specimens_resized/533_S.JPG,specimens_resized_panel/533_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/533_S.JPG,223.0,0.14718492198518937,0.6295430548631882,9
534,TR 1. F84,Photographische Correspondenz,Emil Hornig,1873,None,196b,C.W. Jacobi,Collotype,specimens_resized/534_S.JPG,specimens_resized_panel/534_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/534_S.JPG,338.0,0.05635757780967066,0.5882921804789625,7
535,TR 1. F84,Photographische Correspondenz,Emil Hornig,1873,None,236b,Frisch & Co.,Collotype,specimens_resized/535_S.JPG,specimens_resized_panel/535_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/535_S.JPG,205.0,0.06786068426198585,0.5597924325980392,11
536,TR 1. F84,Photographische Correspondenz,Emil Hornig,1874,None,90b,J.B. Obernetter,Photolithograph,specimens_resized/536_S.JPG,specimens_resized_panel/536_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/536_S.JPG,252.0,0.039493849151095495,0.5685647912755527,9
537,TR 1. F84,Photographische Correspondenz,Emil Hornig,1874,None,108b,G. Scamoni ,Photogravure,specimens_resized/537_S.JPG,specimens_resized_panel/537_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/537_S.JPG,244.0,0.04082231127616045,0.5963561978658867,11
538,TR 1. F84,Photographische Correspondenz,Emil Hornig,1874,None,128b,Lefmann & Lourdel,Photolithograph,specimens_resized/538_S.JPG,specimens_resized_panel/538_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/538_S.JPG,247.0,0.042677927296733434,0.5799571564737006,11
539,TR 1. F84,Photographische Correspondenz,Emil Hornig,1874,None,168b,K.K. Militar-Geographischen Institut ,Photogravure,specimens_resized/539_S.JPG,specimens_resized_panel/539_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/539_S.JPG,276.0,0.024077101081716783,0.5745816312636165,8
540,TR 1. F84,Photographische Correspondenz,Emil Hornig,1874,None,188b,E. H. Jacobi,Collotype,specimens_resized/540_S.JPG,specimens_resized_panel/540_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/540_S.JPG,59.0,0.04891434010527946,0.6283920387816585,3
541,TR 1. F84,Photographische Correspondenz,Emil Hornig,1874,None,backmatter,Sebastianutti,Collotype,specimens_resized/541_S.JPG,specimens_resized_panel/541_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/541_S.JPG,253.0,0.07804675428791259,0.5751227085886438,3
542,TR 1. F84,Photographische Correspondenz,Emil Hornig,1875,None,115b,Gemoser & Waltl,Collotype,specimens_resized/542_S.JPG,specimens_resized_panel/542_S.JPG,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/542_S.JPG,262.0,0.05829583324222365,0.5553091809640524,9
